"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2012",19.65,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2011",19.63,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2010",20.2,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2009",20.71,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2008",17.87,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2007",13.28,,,,
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2006",13.57,,,,
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2005",13.81,,,,
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2004",12.62,,,,
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2003",11.51,,,,
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2002",12.59,,,,
"Georgia","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2001",11.16,,,,
"Grenada","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2020",13.46,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2019",10.16,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2018",14.07,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Grenada","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2015",22.9,,"Nonstandard age group: Excluding age 65",,
"Grenada","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2014",24.5,,"Nonstandard age group: Excluding age 65",,
"Grenada","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2013",24.2,,"Nonstandard age group: Excluding age 65",,
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2022",3.05,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2021",2.17,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2019",2.19,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2018",2.28,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2017",2.46,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2016",2.58,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2015",2.51,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2014",2.72,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2013",3.02,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2012",2.76,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2011",4.13,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2010",3.5,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2004",2.97,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Age (Youth, adults): 15+","2003",2.81,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Living Conditions National Survey","Sex: Total","Age (Youth, adults): 15+","2006",1.9,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2022",3.46,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2021",3.83,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2020",4.25,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2019",3.59,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2018",4.39,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2017",3.78,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2016",4.3,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2015",4.51,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2014",4.05,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2013",4.34,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2012",4.47,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2011",5.15,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2010",5.61,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2009",6.11,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2008",7.21,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2007",8.06,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2006",7.55,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2005",7.94,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2004",7.3,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2003",6.66,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2002",6.6,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2001",6.08,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2021",16.17,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15+","2017",13.02,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15+","2016",10.82,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15+","2014",10.59,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15+","2012",7.96,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15+","2007",8.65,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2021",5.19,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2020",6.5,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2019",4.99,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2018",5.47,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2017",7.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2016",8.63,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2015",13.51,,"Nonstandard age group: Including age 14","Unemployment definition: Two criteria (not in employment and currently available)","Age coverage - minimum age: 14 years old"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2014",9.05,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2013",9.7,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2012",8.69,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2011",8.03,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2010",7.63,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2009",7.31,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2008",6.67,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2007",9.75,,,,"Age coverage - minimum age: 14 years old"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2006",10.32,,,,"Age coverage - minimum age: 14 years old"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2005",11.26,,,,"Age coverage - minimum age: 14 years old"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2004",12.21,,,,"Age coverage - minimum age: 14 years old"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2003",11.73,,,,"Age coverage - minimum age: 14 years old"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2002",14.19,,,,"Age coverage - minimum age: 14 years old"
"Jamaica","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2001",14.93,,"Nonstandard age group: Including age 14",,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2022",4.86,,,,"Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2020",4.89,,,,"Employment definition: Excluding own-use production workers"
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2019",4.8,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2018",4.85,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2017",4.9,,,,"Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2016",4.96,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2015",4.93,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2014",5.06,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2013",5.2,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2012",5.29,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2011",5.39,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2010",5.77,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2009",6.55,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2008",6.63,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2007",7.26,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2006",7.79,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2005",8.13,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2004",8.4,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2003",8.78,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2002",9.33,,,,
"Kazakhstan","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Sample Survey of Employment","Sex: Total","Age (Youth, adults): 15+","2001",10.43,,,,
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2021",20.39,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2020",25.46,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2019",25.07,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2018",27.76,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2017",30.34,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2016",27.49,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2015",32.84,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2014",35.26,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2013",29.77,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2012",30.88,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2009",45.4,,"Nonstandard age group: Excluding age 65",,"Data reference period: Noncalendar year"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2008",47.5,,"Nonstandard age group: Excluding ages 65+",,"Data reference period: September"
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2007",46.3,,"Nonstandard age group: Excluding age 65",,
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2006",44.9,,"Nonstandard age group: Excluding age 65",,
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2005",41.4,,"Nonstandard age group: Excluding age 65",,
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2004",39.7,,"Nonstandard age group: Excluding age 65",,
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2003",49.7,,"Nonstandard age group: Excluding age 65",,
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2002",55,,"Nonstandard age group: Excluding age 65",,
"Kosovo","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2001",57,,"Nonstandard age group: Excluding age 65",,
"Libya","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2012",19.03,,,,
"Maldives","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Income and Expenditure Survey","Sex: Total","Age (Youth, adults): 15+","2019",4.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Maldives","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Income and Expenditure Survey","Sex: Total","Age (Youth, adults): 15+","2016",5.77,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Income and Expenditure Survey","Sex: Total","Age (Youth, adults): 15+","2009",11.7,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Maldives","SDG indicator 8.5.2 - Unemployment rate (%)","PC - Population Census","Sex: Total","Age (Youth, adults): 15+","2014",3.85,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022",3.26,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021",4.09,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020",4.44,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2019",3.48,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2018",3.27,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2017",3.42,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2016",3.85,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2015",4.31,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2014",4.81,,,,"Repository: ILO-STATISTICS - Micro data processing"
